sample_id,class,label,entropy,file_size_kb,n_sections,avg_section_entropy,max_section_entropy,executable_sections,writable_sections,n_imports,n_exports,suspicious_api_count,has_resources,is_packed,has_digital_sig,has_overlay,vt_score,strings_suspicious,network_calls,registry_writes,file_creates,process_creates,mutex_creates,api_unique,code_section_size_kb,has_encryption_api,has_injection_api,has_persistence_api,has_network_api,has_anti_debug,byte_0x00_freq,byte_0xff_freq,entropy_x_packed,inject_persist_score,network_intensity,section_risk,obfuscation_score
BEN_03496,Benign,0,5.1855,10.0,3,3.6246,4.0802,2,0,42.7744,6.1937,0.0,1,0,1,0,0.9406,0.0,0.0,3.0615,5.1684,1.8137,3.6181,46.5143,91.8454,0,0,0,0,0,0.2989,0.0075,0.0,0,0.0,0,0
BEN_00286,Benign,0,5.2905,10.0,6,3.325,5.2974,2,2,44.8991,0.0,0.0,1,0,1,0,0.0445,2.5898,9.7457,11.4072,8.7641,0.5119,0.0,73.4986,254.3798,0,0,0,0,0,0.2839,0.0,0.0,0,0.13259708348186225,4,0
VIR_00269,Virus,4,6.0,5.0,8,6.8216,6.5,4,3,26.4856,2.2447,7.9728,1,1,0,1,43.7975,20.3781,5.3063,12.6013,26.9418,8.6987,1.4209,49.2628,50.1083,1,1,0,0,0,0.0522,0.0919,6.0,1,0.10771413723945858,12,2
BEN_04525,Benign,0,3.2953,10.0,6,4.2782,4.7764,1,1,90.4682,0.0,0.8626,1,0,1,0,0.0859,0.0,0.0,0.0,11.2706,0.3083,0.0,27.461,5.0,0,0,0,1,0,0.1459,0.0,0.0,0,0.0,1,0
ADW_00188,Adware,3,5.972,100.0,7,4.7026,5.596,3,1,34.9037,12.1875,6.4703,1,0,1,1,5.8753,3.0,15.3088,20.8442,26.6726,6.3524,2.7871,56.8389,355.2324,0,0,1,1,0,0.1897,0.0445,0.0,1,0.2693366690769878,3,0
BEN_02333,Benign,0,4.7722,10.0,4,4.2904,4.0577,2,1,12.8043,27.6492,0.5869,1,0,1,0,0.4781,0.4604,0.0338,4.1808,0.0,0.1434,0.7234,49.4164,131.8866,0,0,0,0,0,0.1946,0.0351,0.0,0,0.0006839834548854225,2,0
BEN_02718,Benign,0,5.0252,10.0,4,4.1349,4.8566,2,1,97.3999,0.4977,1.6108,1,0,1,0,0.6886,0.0,6.6786,0.0,11.9043,0.0,0.0,10.0713,76.7723,0,0,1,1,0,0.2038,0.0375,0.0,1,0.6631318697685502,2,0
BEN_02080,Benign,0,5.6448,10.0,6,3.8119,3.7761,1,1,93.8674,0.0,0.0,1,0,1,0,0.705,0.0,0.0,4.861,5.8186,0.2582,2.3552,44.0203,98.9289,0,0,0,1,0,0.1559,0.0133,0.0,0,0.0,1,0
BEN_03390,Benign,0,4.6236,10.0,4,4.6887,3.8579,2,1,43.6304,21.2952,0.1964,1,0,1,1,0.2898,0.0691,0.0,0.2689,0.0,0.7809,0.5337,10.0,136.6596,0,0,0,0,0,0.229,0.0486,0.0,0,0.0,2,0
BEN_00723,Benign,0,3.8151,10.0,5,4.2871,4.8529,1,0,44.6067,38.426,0.9086,0,0,1,1,0.4226,0.0,0.0,7.1159,1.0248,1.484,0.0,41.7197,209.5566,0,0,0,0,0,0.2177,0.0299,0.0,0,0.0,0,0
BEN_00952,Benign,0,5.3233,10.0,6,3.8921,5.3507,2,2,96.6694,5.0984,0.6946,1,0,1,0,0.0,0.0,0.0,7.6981,0.0,0.0488,0.0,56.6767,124.5027,0,0,0,0,0,0.2943,0.0,0.0,0,0.0,4,0
ADW_00065,Adware,3,7.1873,100.0,3,5.1216,7.1353,2,0,72.9989,30.2656,4.2091,1,0,0,0,13.2364,15.2674,7.8218,7.694,5.9193,5.0992,0.0,15.0,321.8725,0,0,0,0,0,0.1597,0.0187,0.0,0,0.5214533333333333,0,2
BEN_02263,Benign,0,5.7249,10.0,6,3.8921,4.435,1,1,79.0672,28.0212,1.308,0,0,1,0,0.7064,0.0,0.0,1.1036,0.0,0.1686,0.0446,87.5918,107.4719,0,0,1,1,0,0.1711,0.0121,0.0,1,0.0,1,0
BEN_00990,Benign,0,4.5189,10.0,3,3.5822,4.7107,2,2,86.561,0.0,0.2004,1,0,1,0,0.0684,0.6446,2.0437,0.312,0.0,1.6053,0.0661,119.1653,189.2139,0,0,0,1,0,0.2371,0.0096,0.0,0,0.017150126756698466,4,0
BEN_03213,Benign,0,4.0774,10.0,6,3.6131,4.7796,2,1,11.2381,25.5943,0.0,1,0,1,0,0.284,0.0,4.1632,6.2746,3.0411,0.0,0.6971,40.1779,5.0,0,0,0,1,0,0.2038,0.0204,0.0,0,0.10361915381341483,2,0
BEN_01760,Benign,0,5.3881,10.0,5,4.3181,3.6017,2,0,57.2517,1.8231,1.9514,0,0,1,0,0.0,1.5971,7.1577,14.3663,0.0,0.2291,4.3091,61.4103,143.9672,0,0,0,0,0,0.2025,0.0025,0.0,0,0.11655536611936435,0,0
TRO_00224,Trojan,2,7.2164,20.0,8,7.5,7.1722,4,1,5.0,5.2595,15.1503,1,1,0,1,38.338,34.8721,23.2574,27.7414,12.643,1.0,4.1998,76.6686,120.6219,0,0,0,1,1,0.092,0.0322,7.2164,1,0.30334974161521144,4,3
BEN_04423,Benign,0,5.1429,10.0,5,4.1584,4.3246,2,1,91.8038,3.9437,2.4408,1,0,1,0,0.0,0.0,7.1172,0.0,18.4837,0.5025,1.7338,42.3014,94.7303,0,0,0,0,0,0.1297,0.0198,0.0,0,0.16824975059927094,2,0
TRO_00080,Trojan,2,6.8063,20.0,7,5.8601,6.8367,3,2,5.0,16.5229,11.8999,1,0,0,1,24.8878,27.4236,14.6332,11.4948,11.2065,6.5301,0.4502,42.5197,32.2127,0,0,1,1,1,0.0413,0.0275,0.0,2,0.34415106409499596,6,1
BEN_01725,Benign,0,5.3226,10.0,6,3.5802,5.0085,1,2,103.1849,21.5053,0.4655,1,0,1,0,0.0,1.3761,0.0,5.7371,12.8206,1.0108,0.1219,114.9206,154.8866,0,0,1,1,0,0.277,0.0085,0.0,1,0.0,2,0
RAN_00183,Ransomware,1,7.99,50.0,4,7.1318,7.6662,1,1,28.7066,1.1811,14.5731,0,1,0,0,54.7377,37.2376,25.671,19.624,46.9382,4.8116,1.1542,58.0798,312.0653,1,0,1,0,1,0.0323,0.0651,7.99,2,0.441995323675357,1,3
BEN_00342,Benign,0,4.5378,10.0,4,4.3185,4.3979,1,2,59.5792,3.688,0.9892,0,0,0,0,0.0,2.548,2.9626,5.5168,7.3653,0.9033,0.0,47.4618,5.0,0,0,0,1,0,0.1603,0.0186,0.0,0,0.062420725720474156,2,1
BEN_03702,Benign,0,4.1631,10.0,5,4.5084,4.554,1,1,39.4155,30.3489,0.0,1,0,1,0,0.0,0.0,12.0479,5.1029,15.0434,0.5231,2.956,100.6533,10.006,0,0,0,1,0,0.327,0.0162,0.0,0,0.11969701937243984,1,0
BEN_04244,Benign,0,3.4364,10.0,5,4.1125,3.2185,2,0,114.827,31.177,0.0,1,0,1,0,0.1467,4.8584,1.9819,12.2592,11.4983,0.0,0.0,53.9465,108.9984,0,0,0,0,0,0.05,0.0195,0.0,0,0.03673824993280379,0,0
BEN_00689,Benign,0,4.6131,10.0,4,4.0721,6.0142,1,2,33.9824,0.5016,1.9309,0,0,1,0,0.1652,0.0,0.0,11.5067,5.7539,0.0,0.4621,67.1365,53.8545,0,0,0,0,1,0.0696,0.031,0.0,1,0.0,2,0
BEN_03433,Benign,0,4.9941,10.0,6,3.7425,4.6669,2,0,87.8162,0.078,1.6699,1,0,1,0,0.9263,1.0482,2.4292,13.0721,2.011,0.3657,2.8792,44.4388,81.0903,0,0,0,1,0,0.1064,0.0201,0.0,0,0.05466394232067472,0,0
RAN_00204,Ransomware,1,7.6832,50.0,7,7.0979,7.99,2,4,5.9378,1.2575,10.0918,1,1,0,0,34.4767,32.3064,14.0963,33.6954,82.3319,4.7791,5.4726,25.3919,271.2199,1,0,1,0,1,0.0454,0.1279,7.6832,2,0.5551494768016572,8,3
BEN_04945,Benign,0,4.1126,10.0,5,4.9472,5.7237,1,0,18.9363,0.0,0.349,1,0,1,0,1.0154,0.4124,7.4331,0.0,17.4536,1.1271,0.6737,37.878,206.6318,0,0,0,0,0,0.1883,0.0354,0.0,0,0.19623792174877236,0,0
BEN_00967,Benign,0,4.5122,10.0,4,2.8891,5.9127,2,1,79.5156,25.6728,0.0639,1,0,1,0,0.0,2.2909,0.5114,0.0,2.2537,2.1394,0.0,49.0697,120.6468,0,0,0,1,0,0.2278,0.0632,0.0,0,0.01042191005854937,2,0
ADW_00562,Adware,3,4.9081,100.0,4,4.2918,6.2249,1,3,124.8405,35.0428,1.0,1,0,0,0,6.5219,3.0,11.2017,9.9309,2.0,2.3045,0.0,71.6338,215.8272,0,1,1,1,1,0.1293,0.0143,0.0,3,0.15637450477288656,3,1
BEN_02204,Benign,0,4.1059,10.0,5,3.368,4.5124,2,0,92.5839,13.8552,0.0,1,0,1,0,0.0084,0.0,1.0535,8.7435,2.0406,1.4808,3.5026,39.4413,5.0,0,0,1,0,0,0.1444,0.0196,0.0,1,0.02671058002652043,0,0
BEN_02714,Benign,0,3.7072,10.0,6,5.4005,5.1396,1,2,5.0,4.349,1.6005,1,0,1,0,0.1671,0.4421,4.1153,0.0,2.6567,0.5213,0.6644,24.7301,237.4566,0,0,1,0,0,0.1791,0.0131,0.0,1,0.1664085466698477,2,0
BEN_04758,Benign,0,5.2774,10.0,4,5.0216,5.9574,2,0,56.8674,27.8387,0.4991,0,0,0,0,0.0,1.1236,5.5741,12.3403,0.1192,2.488,2.7893,40.5954,110.1623,0,0,0,1,0,0.3282,0.0211,0.0,0,0.13730866058716013,0,1
RAN_00099,Ransomware,1,7.7588,50.0,3,7.14,7.8604,1,4,19.7522,0.0,16.035,0,0,0,0,32.3495,41.7486,6.9225,27.3962,20.6458,5.8709,4.3495,10.0,132.9768,1,0,0,1,1,0.0285,0.09,0.0,1,0.69225,4,2
ADW_00128,Adware,3,4.9948,100.0,7,6.2334,6.3856,1,3,72.3961,26.1446,10.379,1,1,1,1,13.3493,20.0787,12.0895,12.6011,13.8439,1.4443,0.4721,92.388,338.7538,0,0,0,1,0,0.1534,0.0,4.9948,0,0.13085573884054205,3,1
ADW_00362,Adware,3,6.2366,100.0,4,5.2027,6.0746,3,2,52.9705,4.5664,11.1976,1,0,0,1,21.1371,10.9471,20.0795,20.1231,14.2535,1.9078,0.963,42.9679,148.0387,0,1,1,0,0,0.2049,0.0107,0.0,2,0.4673139715927471,6,1
RAN_00281,Ransomware,1,7.3733,50.0,8,7.4361,7.7529,4,1,22.9082,3.9937,12.6168,0,1,0,0,69.1737,34.7834,13.3957,10.0,28.9323,9.6171,2.6076,44.2857,117.3358,1,0,1,1,1,0.013,0.02,7.3733,2,0.30248364596246646,4,3
BEN_03573,Benign,0,2.9779,10.0,6,3.6956,5.1755,1,1,5.0,0.0,1.8078,1,0,1,0,1.3473,3.1404,2.5911,6.8864,10.4627,0.0,4.4669,81.3416,165.8304,0,0,0,1,0,0.1956,0.0225,0.0,0,0.031854549209752454,1,0
BEN_04806,Benign,0,5.0035,10.0,5,2.8922,6.5,2,0,164.6993,12.7287,0.0,1,0,1,0,0.0,2.3411,0.0,0.0,9.6929,0.0157,2.0931,29.6286,111.9246,0,0,0,0,0,0.0988,0.0104,0.0,0,0.0,0,0
RAN_00300,Ransomware,1,7.99,50.0,6,6.9301,7.8808,3,2,30.6219,0.6636,21.3384,1,1,0,0,48.2224,35.0407,22.3362,18.4319,24.5763,6.7274,0.0,70.0998,206.3782,1,0,1,0,1,0.0407,0.0806,7.99,2,0.3186342899694436,6,3
BEN_01991,Benign,0,4.7409,10.0,5,5.5325,5.3889,2,0,82.3294,44.3809,0.0,1,0,1,0,0.0,0.4645,4.0856,0.0,1.717,0.8824,2.1815,47.8441,55.9159,0,0,0,1,0,0.2922,0.0,0.0,0,0.08539401932526687,0,0
BEN_04121,Benign,0,3.4601,10.0,5,5.8864,5.7053,1,0,75.1889,0.0,1.0969,0,0,0,0,0.0,1.8941,0.5398,0.0,0.0,0.0,2.2707,49.8522,85.6518,0,0,0,0,0,0.3311,0.0023,0.0,0,0.010828007590437332,0,1
BEN_04760,Benign,0,4.885,10.0,3,4.3596,4.4443,1,2,53.0696,32.6836,1.2996,1,0,1,0,0.0799,4.5312,7.7489,1.0974,4.05,0.4327,3.294,75.7643,82.788,0,0,0,0,0,0.2259,0.019,0.0,0,0.10227640194656322,2,0
VIR_00232,Virus,4,7.6337,5.0,4,5.5958,7.9874,2,2,15.9494,6.9048,17.7536,0,1,0,1,44.605,19.6204,4.7841,7.8253,29.0211,4.1179,2.9679,56.0589,88.279,0,0,1,0,0,0.1454,0.0803,7.6337,1,0.08534059712195564,4,3
RAN_00299,Ransomware,1,7.3413,50.0,4,7.7588,7.5604,2,2,40.1785,1.9094,15.6305,0,0,0,0,57.4425,25.891,5.0,44.0501,59.2834,6.009,1.9321,31.3637,114.6786,1,1,0,1,1,0.0599,0.0928,0.0,2,0.15941996639427108,4,2
ADW_00080,Adware,3,5.0601,100.0,8,5.1202,5.7387,1,2,58.476,0.0,7.7677,1,1,1,0,10.9229,12.8465,26.4426,15.263,19.9436,2.5923,2.2824,79.2341,30.0,1,0,0,1,0,0.1647,0.0087,5.0601,0,0.333727523881763,2,1
BEN_04972,Benign,0,2.8289,10.0,3,4.392,3.5258,2,1,96.1946,26.8972,1.2278,0,0,1,0,0.0,0.6074,11.5181,0.0,0.0,0.1504,0.0,68.013,187.9331,0,0,0,0,0,0.1736,0.0244,0.0,0,0.16935144751738637,2,0
ADW_00586,Adware,3,5.346,100.0,4,4.2959,7.5,1,3,22.1677,19.0086,4.3113,1,0,0,0,9.0763,9.1289,16.3211,14.4791,17.2905,1.0633,0.0611,116.4402,341.6024,0,0,1,1,0,0.2025,0.0139,0.0,1,0.1401672274695509,3,1
RAN_00035,Ransomware,1,7.7377,50.0,8,6.9924,7.8797,2,1,43.3928,3.4561,17.9804,0,0,0,0,66.193,28.274,8.6535,27.4316,26.3104,2.3927,4.0702,60.843,200.8094,1,1,0,1,0,0.0399,0.1455,0.0,1,0.14222671465904047,2,2
BEN_03601,Benign,0,5.1945,10.0,6,5.0951,4.8849,1,0,44.1711,10.2497,1.5564,0,0,1,0,0.8653,0.0,1.0639,7.3226,0.0,0.9618,1.4396,43.4641,5.0,0,0,1,1,0,0.3599,0.0311,0.0,1,0.02447767237789348,0,0
ADW_00347,Adware,3,5.442,100.0,5,5.0857,6.6459,1,0,15.6519,0.0,4.7894,1,0,0,0,28.6574,15.7617,20.258,20.9886,2.0,4.355,1.5346,84.7328,311.701,0,1,1,1,0,0.03,0.0128,0.0,2,0.23908096982514446,0,1
VIR_00318,Virus,4,7.2963,5.0,9,7.024,7.1105,4,4,37.3555,0.0,4.0,0,1,0,0,57.0242,10.1676,0.8701,17.8554,33.3684,1.3327,5.5736,39.1567,69.4751,1,1,1,0,0,0.0775,0.0371,7.2963,2,0.022220973677557095,16,3
ADW_00187,Adware,3,6.6275,100.0,4,4.1073,6.5216,2,1,55.1239,5.8404,6.2998,1,1,1,0,4.9999,11.5493,14.8778,14.1284,29.0165,4.1559,0.4388,34.3255,357.4899,0,1,0,1,1,0.2538,0.0,6.6275,2,0.4334328706064005,2,1
BEN_00386,Benign,0,4.9444,10.0,4,4.2103,3.4847,2,0,54.5464,2.8171,0.6521,1,0,1,0,0.0729,0.7789,12.1576,0.0,0.0,0.2246,2.4663,24.5083,19.3218,0,0,0,0,0,0.1916,0.0176,0.0,0,0.4960605182734013,0,0
ADW_00071,Adware,3,6.4253,100.0,6,4.4076,5.9798,3,3,24.8258,10.7471,1.0,1,1,1,0,16.4182,22.3686,22.351,17.4525,19.438,2.1238,2.0157,15.0,275.1519,0,0,1,1,0,0.2316,0.0424,6.4253,1,1.4900666666666667,9,1
ADW_00349,Adware,3,6.2111,100.0,6,4.4936,6.1641,3,1,46.1928,18.6521,9.4284,1,0,0,0,3.0,20.7056,23.6953,2.0,2.0,2.3687,3.5251,86.448,30.0,0,0,1,1,0,0.0521,0.0374,0.0,1,0.27409888025171203,3,1
BEN_00537,Benign,0,5.0586,10.0,4,5.7004,4.7947,1,1,5.0,14.4973,2.0066,1,0,1,0,0.2709,0.0,4.8188,0.0,7.4915,0.5485,2.6262,40.5999,108.0523,0,0,1,0,0,0.0613,0.0,0.0,1,0.118689947512186,1,0
ADW_00483,Adware,3,3.5,100.0,7,3.3842,6.0003,3,3,75.2373,22.1887,7.4732,1,0,1,0,14.9802,16.0825,10.8916,2.6478,2.0,3.2876,0.0,18.3744,164.0618,0,0,0,1,0,0.1727,0.021,0.0,0,0.592759491466388,9,0
RAN_00033,Ransomware,1,7.5189,50.0,4,7.4285,7.5332,1,3,15.4455,2.1569,21.4412,0,1,0,0,57.7691,29.78,31.1165,32.8949,23.5202,8.2692,0.2266,41.4864,223.3987,1,0,1,1,1,0.0116,0.0871,7.5189,2,0.7500409772841219,3,3
BEN_04213,Benign,0,3.98,10.0,3,4.475,4.1522,1,2,111.1962,0.0,0.2483,1,0,1,1,0.0,0.0,3.6794,4.3672,11.3298,0.0,0.0,59.536,55.1611,0,0,0,0,0,0.05,0.0033,0.0,0,0.061801263101316846,2,0
BEN_03508,Benign,0,4.5857,10.0,4,4.1944,5.5975,2,2,67.376,30.1323,2.8222,1,0,1,0,0.6177,5.5822,0.0,1.1276,0.4898,0.0,0.0,76.2983,34.2646,0,1,1,0,0,0.1806,0.0,0.0,2,0.0,4,0
BEN_00202,Benign,0,4.3806,10.0,4,3.3482,6.0907,2,1,80.9416,0.0,0.0,1,0,0,0,0.8963,5.0274,5.8113,9.3513,0.0,0.7841,1.3864,34.4629,106.4144,0,0,0,0,0,0.1555,0.0335,0.0,0,0.16862481102867144,2,1
BEN_01333,Benign,0,4.9269,10.0,4,5.5673,5.6343,2,0,84.6464,24.5359,0.7211,1,0,1,0,0.0,0.0,3.8376,9.0871,10.572,1.6012,0.1749,47.404,148.0996,0,0,0,1,0,0.1145,0.0446,0.0,0,0.08095519365454391,0,0
BEN_03503,Benign,0,6.3578,10.0,5,4.7216,5.7034,2,0,66.989,12.7258,0.0,1,0,1,0,0.2129,1.0472,4.5648,21.7843,10.7943,0.2894,0.6856,109.2738,152.3656,1,0,0,1,0,0.0514,0.0352,0.0,0,0.04177396594609138,0,0
BEN_02709,Benign,0,4.4097,10.0,5,3.3822,4.5164,2,0,72.2875,0.0,1.0142,0,0,1,0,0.0205,0.0,0.0,0.0,20.0028,0.0,1.9115,19.7645,168.2738,0,0,0,1,0,0.05,0.0,0.0,0,0.0,0,0
RAN_00032,Ransomware,1,7.97,50.0,3,7.0645,7.7847,3,3,49.5029,0.0,12.9649,0,0,0,0,33.6438,32.0957,21.4164,23.3132,48.1433,5.3953,9.6639,22.803,109.1154,1,0,1,1,1,0.0241,0.108,0.0,2,0.9391922115511117,9,2
BEN_04663,Benign,0,4.4346,11.38,3,3.4054,5.9188,2,2,73.4672,8.8353,0.0,1,0,1,0,0.0038,2.2755,9.2547,15.5868,10.21,0.8393,3.338,44.7891,69.9524,0,0,1,0,0,0.2228,0.0143,0.0,1,0.20662839842729594,4,0
BEN_04022,Benign,0,4.1576,10.0,6,3.86,4.6698,2,2,79.4728,23.1316,0.2639,0,0,1,0,0.3978,3.4956,4.4491,1.7118,0.0,1.4442,2.3609,44.0799,5.0,0,0,0,0,0,0.2359,0.017,0.0,0,0.10093262462029177,4,0
BEN_01855,Benign,0,4.3818,10.0,6,4.1593,4.2898,2,0,79.0351,24.6814,0.6012,1,0,0,0,0.8929,0.0,8.3214,15.9457,15.2711,0.9384,3.3092,63.9363,14.4307,0,0,0,1,0,0.2435,0.0036,0.0,0,0.13015141633156752,0,1
ADW_00218,Adware,3,4.8544,100.0,8,5.9563,6.8823,2,3,28.8703,23.0201,3.769,1,0,0,0,14.9279,14.3709,6.7743,10.1093,21.2944,5.0991,1.9766,76.6441,300.2867,0,0,0,1,0,0.0924,0.0372,0.0,0,0.088386451142358,6,1
BEN_02873,Benign,0,5.5748,10.0,4,4.1191,4.6858,2,0,43.2835,0.0,1.3698,1,0,1,0,0.0,0.0,2.5278,4.7526,17.1684,1.307,1.8035,41.5265,239.1619,0,0,0,1,0,0.3029,0.0449,0.0,0,0.060871973318242574,0,0
BEN_03031,Benign,0,4.556,11.15,3,4.4476,5.7201,2,1,52.0517,41.2712,0.0391,0,0,0,0,0.0,0.0,8.5529,0.0,0.0,0.1558,0.0,65.3934,148.5047,0,0,0,1,0,0.0721,0.0014,0.0,0,0.1307914866026235,2,1
BEN_01206,Benign,0,4.3385,10.0,4,4.3208,4.3911,1,2,5.0,17.6601,0.5694,1,0,0,0,0.1413,0.0,5.9672,9.7468,0.0,2.2699,1.5011,70.2651,206.6408,1,0,0,0,0,0.05,0.0,0.0,0,0.08492409460742245,2,1
BEN_01646,Benign,0,3.9346,10.0,5,3.3887,5.1946,1,2,70.6305,21.6216,0.4337,0,0,0,0,0.2346,0.7937,2.2433,3.147,6.4885,0.0676,0.7803,79.7921,280.5383,0,0,0,0,0,0.05,0.0368,0.0,0,0.02811431206848798,2,1
BEN_03418,Benign,0,3.4405,10.0,5,4.9022,4.8173,1,0,29.9569,17.12,0.1822,0,0,1,0,0.3042,2.2142,0.5647,5.3741,5.5374,0.7727,0.1905,53.4028,214.1494,0,0,0,0,0,0.0905,0.0167,0.0,0,0.0105743519066416,0,0
BEN_03477,Benign,0,4.7548,10.0,5,4.4558,4.7855,1,2,94.1588,13.7724,0.4151,0,0,1,0,0.0,0.0,3.7212,10.0714,29.0974,0.4251,0.0,58.8309,5.0,0,1,0,1,0,0.05,0.0187,0.0,1,0.06325247446494954,2,0
BEN_02862,Benign,0,3.4296,10.0,5,4.1216,4.4942,1,2,40.3385,27.0374,2.2064,1,0,1,0,0.0,0.0,1.1131,1.4885,3.7773,0.0,2.2089,67.7197,106.1414,0,0,0,0,0,0.2929,0.0206,0.0,0,0.01643687139783549,2,0
BEN_01793,Benign,0,4.2098,10.0,6,3.5207,3.8922,2,0,30.1896,0.0,0.5489,1,0,1,0,1.1157,3.2983,5.5616,7.1939,0.0,0.6253,0.1141,70.312,34.1064,0,0,0,1,0,0.2885,0.0491,0.0,0,0.07909887359199,0,0
TRO_00127,Trojan,2,7.1536,20.0,7,6.4491,6.4239,2,4,43.4235,0.0,10.1862,0,1,0,1,48.3811,29.479,30.5596,23.6891,18.1244,1.135,3.212,38.1467,203.4845,1,0,1,1,1,0.0472,0.0728,7.1536,2,0.8011073041704786,8,3
BEN_03798,Benign,0,5.2901,10.0,6,5.2659,6.3832,1,0,35.1578,17.195,0.0,1,0,1,0,1.7501,1.8888,3.8694,1.9967,21.0098,1.6446,2.8683,90.9728,129.9121,0,0,0,1,0,0.1268,0.0174,0.0,0,0.04253359245840515,0,0
BEN_03369,Benign,0,3.8736,10.0,4,5.322,5.3898,1,1,76.7098,7.7337,1.6566,1,0,1,1,0.0,5.4979,1.9101,2.6215,0.0,0.6352,2.2678,110.7015,113.8635,0,0,0,1,0,0.1679,0.0286,0.0,0,0.017254508746493948,1,0
BEN_03368,Benign,0,5.2482,10.0,5,4.6107,4.2021,2,2,35.4914,10.786,0.1949,1,0,1,0,0.4825,0.5593,5.6797,0.0,9.6531,0.6429,4.0685,58.5779,295.9458,0,0,0,1,0,0.2175,0.0,0.0,0,0.09695977493218433,4,0
BEN_03534,Benign,0,4.3569,10.0,6,5.4482,5.1432,1,0,69.4886,17.8143,0.2405,1,0,0,0,0.0,0.0,6.1653,0.0,3.4264,0.6185,2.6622,46.7624,218.6097,0,0,0,0,0,0.2644,0.0471,0.0,0,0.13184310471660993,0,1
ADW_00494,Adware,3,4.8453,100.0,5,4.7557,7.5,2,1,81.5626,33.912,2.6217,1,0,0,0,15.3433,24.3863,24.3051,11.8055,19.5678,4.7367,4.0847,64.8239,327.6296,0,1,1,1,0,0.1639,0.0,0.0,2,0.37494041549490237,2,1
RAN_00110,Ransomware,1,7.4068,50.0,4,7.2948,7.9144,3,1,2.0,0.0,18.793,0,1,0,1,30.0,26.1837,21.7331,45.0684,32.793,5.2297,1.1409,74.6367,137.5381,1,0,0,1,1,0.0426,0.1677,7.4068,1,0.2911851676186112,3,3
BEN_03450,Benign,0,4.3173,10.0,4,4.706,5.4192,1,0,65.6078,7.7733,0.6111,1,0,1,0,0.0,0.0,0.0,0.0,3.6022,2.0974,0.0,72.8277,8.2519,0,0,0,1,0,0.2923,0.0295,0.0,0,0.0,0,0
BEN_00604,Benign,0,5.271,10.0,6,4.18,3.9547,2,2,98.9221,38.0844,1.5272,1,0,1,0,0.1916,0.0,0.0,19.6843,0.0,0.0,0.0,68.9953,131.4097,0,0,0,1,0,0.1625,0.0355,0.0,0,0.0,4,0
BEN_03057,Benign,0,5.2521,10.0,5,4.8548,5.3405,1,1,5.0,4.629,0.0,1,0,1,0,0.1843,4.9264,7.9489,0.0,13.906,0.4709,0.0,92.7862,121.4188,0,0,0,1,0,0.2457,0.0339,0.0,0,0.08566898956956961,1,0
ADW_00055,Adware,3,6.4052,100.0,8,5.9057,6.0158,2,3,78.1595,2.8805,9.8087,0,0,0,0,11.854,8.1526,28.8601,7.9979,4.3374,3.6271,3.3027,35.81,30.0,0,0,1,1,0,0.1894,0.0182,0.0,1,0.8059229265568276,6,1
BEN_00127,Benign,0,3.9766,10.0,5,4.1384,5.2706,2,0,62.7502,0.0,0.9582,0,0,1,0,0.0,0.0,0.0,0.0,20.6261,0.0,1.2666,65.012,130.4852,0,0,0,0,0,0.105,0.0096,0.0,0,0.0,0,0
BEN_03877,Benign,0,4.0001,10.0,3,4.2226,3.9046,1,1,97.8048,33.7471,0.0,1,0,1,1,0.2769,0.0,5.2671,8.7621,0.2576,1.4798,3.0141,56.7243,136.7442,0,0,0,0,0,0.2182,0.0052,0.0,0,0.09285438515768375,1,0
BEN_02936,Benign,0,4.1246,10.0,3,4.6848,4.3277,2,2,62.5995,9.1931,0.0,1,0,1,0,0.8418,1.4373,0.0,5.4794,0.9771,0.0234,0.7568,36.6262,5.0,0,0,0,1,0,0.1209,0.0,0.0,0,0.0,4,0
TRO_00044,Trojan,2,5.8346,20.0,5,7.3115,7.7907,3,3,40.0883,8.2455,14.0548,1,1,0,1,30.0995,33.7688,13.1665,9.9684,8.1109,8.4584,2.9734,66.215,245.1846,1,0,1,1,1,0.163,0.0441,5.8346,2,0.19884467265725286,9,2
BEN_04452,Benign,0,5.0407,10.0,5,5.5245,5.3341,2,2,88.6157,0.9208,0.0,1,0,1,0,0.0559,0.0,0.0,0.0,4.4558,0.4625,0.0,49.9312,95.1207,0,0,0,0,0,0.05,0.0068,0.0,0,0.0,4,0
BEN_03532,Benign,0,4.763,10.0,3,3.8524,5.4456,2,2,31.7511,16.3469,0.0447,1,0,1,0,0.7878,0.0,0.0,0.0,0.0,2.3134,3.0486,56.9998,73.6062,0,0,0,0,0,0.1683,0.0037,0.0,0,0.0,4,0
BEN_02731,Benign,0,3.8932,10.0,4,3.8589,5.2012,2,2,88.223,32.8917,0.7447,1,0,1,0,0.0,1.4456,1.7347,10.7974,22.718,0.0,2.0935,74.108,11.219,0,0,0,0,0,0.1858,0.0021,0.0,0,0.023407729259998917,4,0
BEN_00828,Benign,0,4.5718,10.0,4,3.7133,4.959,2,0,92.3391,17.821,0.8963,1,0,1,0,0.6903,0.0,0.0,0.0,0.0,0.0,0.239,94.0561,107.395,0,0,0,0,0,0.1941,0.0091,0.0,0,0.0,0,0
